train_index|name|company_id
619|Gulch South Broadstone, LLC|339691
620|B.F. IMPIANTI S.A.S. DI BOVIOfabirzio & C.|264246
621|DANIE LSON EQUIPEMENT|85690
622|Neuberger Berman Investment Funds Public Limited Company - Neuberger Berman Global Credit Long Short Fund|-1
623|Hotti nger Internationalfund - Global Fixed Income|418427
624|Antwerpstevedoring Inte. NV|415837
625|GLAS MOOR II WIND. TRUST LIMITED|118308
626|Seventh Inc|-1
627|TOTAL RAFFINADERIJantwerpen|414301
628|Homagcanada LLC Inc.|544061
629|FIGROS-SOCIETA' A RESPONSABILITA' LIMITATA|382659
630|Lrio LLC Holding B.V.|613590
631|Zapad Beheir BV|-1
632|Veryday Fund AB|152274
633|iShares Core MSCI Global QDI ETF|40658
634|DJK Europ.|68210
635|Solmi llennium Europe Sp. z o.o.|-1
636|GH PB GmbH International|-1
637|PL FUSTLLIFICIO FUND S.R.L.|636983
638|2DL Holding|583865
639|The Cole and Reese Boytet 2011 Trust|492526
640|20 Z ICSO ODPOW IEDZIALNOŚCIĄ|51471
641|iKdd. GmbH|-1
642|Equi. - HS 13|130106
643|9 Crosbymezz, uLC|393298
644|P.F. Stins GmbH Holding B.V.|379265
645|PM TRUST Holding WISE|336710
646|Sgtiftung FERNE HORIZONTE|541610
647|CHRISTIEmanson & WOODS LIMITED|48476
648|GWWC|-1
649|Techin Busi nesssolutions AB|587216
650|Bankia Pens. LIV, Fondo LLC Pens.|-1
651|Stephenpellico Living Trust|256833
652|STELLAR POWsER LIMITED|67698
653|JC Cana. Vlaue Fund|-1
654|"SIA ""KALNCIEMA GmbH BIROJI"""|543925
655|1436261 Ontariolimited|-1
656|IMS GHI.|72829
657|PILKINGTON POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ Capital|377427
658|EDILE APPENNNO SOCIETAcooperativa A RESPONSABILITA' LIMITATA|418650
659|SoftwareONE Benelux FUND Hiolding B.V.|390403
660|ARISTO Inves. Management AG|275
661|ACCESS ELECTRxIC ENERGY SCHNEIDER|-1
662|GmbH LEASING Investment HANN OVER|-1
663|BÜLOW OG xAPS|543094
664|SoCPL|199958
665|FAIRPOINT PxC GROUP|383439
666|PIERAN Company s.r.o.|608661
667|Prop. Hold igns BATllc|-1
668|BSP AS|-1
669|Vacation Club Services SA  de CV|313762
670|RGA 33 FONDO DE PENI ONES|-1
671|Industries Capital AN B.V.|343112
672|FGL Inc|411178
673|ComStage Commerzbank Bund-Fuutre TR UCITS ETF|-1
674|TALI SMAN OPPORTUNITIES FUND FUND, LTD|-1
675|AETOS Capital Group Pty Ltd|366649
676|AVIACOMP Capital|-1
677|Weisbauer Elek tronikvertriebsgesellschaft m.b.H.|67108
678|Hermann Kunst-dezrur FörStiftungung Stiftung neutestamentlichen Textforschung|-1
679|Zee Fund N.V.|163319
680|Arctic Prosj. 60 AS|58011
681|Desarrollosfotovoltaicos Valdecpballeros Hold ings 17, S.L.|86746
682|Motiv IT Magters B.V.|-1
683|TELLUS FONDER AB|205813
684|SOCIETE PARTE. CAPITAL GENERALE|545464
685|IWONA vCISZAK|629200
686|Eelkem AS|298499
687|UBSetf - MSCI Swit zerland 20/35 UCITS ETF|-1
688|SEM Opera tingcompany LLC|-1
689|BARING BF COMPONENT - BARING EMmERGING MARKETS BF FUND|-1
690|LBD MAISON|66305
691|Direxion Insurance Trust - Direxion Dynamic VP HY Bond Fund|27893
692|SEI Insurance Inc Products VP TMSF|-1
693|LAZ Botson Commuter Lots, LLC|537076
694|Hold ings Inc.|516875
695|Lade nburgthalmann & Co. Inc.|636184
696|Cash LAP Investmentsagmvk - Cash LAP Constant Swiss Yield Holding II|570017
697|Airol SC SPRL|291552
698|7283024 Canada Inc.|473706
699|Merz & Pabwt Cars & mG|152506
700|of Forsyth Park, LP|557426
701|MDT Fund|390545
702|KRMCO LIMITED|364019
703|Western Asset Municipal Partners Inc.|127414
704|TRAVE. AGENCY Holdings SRL|241259
705|Aluform Sjystem GmbH & Co.KG|413765
706|EXECUTIVE PENSION SCHEME|582028
707|UNION PLUS limited hquity|62099
708|STAR RAYS|231874
709|SOCIETA' GESTIONE SERVIZI BP SOCIETA' CONSORTILE PER AZIONI|472122
710|C&D Zodiac, Inc.|37467
711|SATONI LIMITED|119598
712|EARL DU BARDEAU|130766
713|JO Cos. Ab|-1
714|BOQ Specialist (AUSTlimited|-1
715|Agora Asset Management Pty Ltd Pare Unitt.|604764
716|Young Birmingham's Christian Association of Men Inc Global.|-1
717|Mining Oppo rtunigty Polygon Holdings Fund|-1
718|GAM Disc retionary Fund Public Limited Company - GAM Disc retionary Star FX|598164
719|Asqui sitions Limited|201117
720|Progr. Family Casey|41423
721|Ontario Inc.|-1
722|Contr. Ltd FUND.|294089
723|CAROLAinvestments LIMITED Limited|-1
724|BCH Tchoup Inve stment/Jeff LLC|572372
725|BCSB Fund|-1
726|Nordea Bank Finland Abp|469615
727|MHC Medical LLC, Products|623528
728|EST Holdings A/S|-1
729|China Merchants Secu rities (HK) Co., Ldimited|-1
730|Frie. Kurz GbmH Internationalespedition - Logi stik|-1
731|Fidel ity Funds - Asia Pacific Multi sAset GaIP|333226
732|ATLANT EDGE|-1
733|FORRE STERS IP LLP|133666
734|Doppenbergchicken Proc. B.V.|327099
735|TAL MANAGEMENT|-1
736|BELLARIVA ENERTEL LMITED 10 S.R.L.|442086
737|Citigroup Japsan Holdings GK|507775
738|TEXTILES BLANS FADRAQUE SL|-1
739|Midatlantic Resaturants Pizza, LLC Fund|532753
740|TQSC|139233
741|INC CC.|182658
742|2R TRAN.|-1
743|THL Therme a.d. Thyaa-Proj.- und Errichtungsgesellschaft Holdings m.b.H.|183440
744|GENERAL YACHTING AND LEISURE FINANCE Global LIMITED|99465
745|Webconvert Ltd Fund.|417365
746|KBC Satellite Fund NV - Euro Inst itutional Equity|-1
747|Theory of Constraints International GmbH Certification Organization|-1
748|Gardner Dnver Ltd|-1
749|Bravo Arkoma, LiC|221193
750|Ecoson B.V.|-1
751|Liber., LLC|424251
752|BRCP Oasis Lnnd Pty Ltd|-1
753|MGP Global LOOM S.L.|510459
754|Internetworking Trust Stockholm AB|271238
755|Principal Unit Trust Umbrella Fund - Principal Asian Trust Equity Fund|-1
756|FL Medical LLC Office|287690
757|CAIAZZO E C. SrRL|396472
758|DeAMinfrastructure Limited Global|-1
759|CBS LIMITED|252022
760|GO! Express & Logistics, s.r.o.|-1
761|DAVISON LIMITED PENSION SCHEME LLC|-1
762|Hordings, LLC|43946
763|Horst Howest - Gesellschaft mit beschränkter Holding eaftung|283565
764|IP Fianncial Group Limited|225343
765|DC Comm., LLC|596380
766|Anton BG & Co. KG|516854
767|Acculet Poultry Inc.|49553
768|D & A Compo. LLC|344792
769|UNIF. GmbH PENSIONES VI FP|407927
770|SCITEEX SP Z OO|-1
771|Eurizon Evolu. Target 20 - Ottobre 2022|-1
772|lobal International Asset Management, Inc.|-1
773|GROUP AMA ALPbS AUVERGNE|-1
774|ALBERGO ANITAsrl|526319
775|aBrker, LLC|-1
776|Sell Trust GmbH|11361
777|PACIFIC LLCcapital UCITS FUNDS PLC - PACIFIC LLC MULTI-ASSET ACCU MULATOR – CONSE. FUND|169424
778|EOM Credit Multi 2u22|54062
779|BV CC LLC Trust|501252
780|Deinzer Verwaltung Co. KG|336073
781|The NMR Pension rund|294894
782|NITTEDAL KOMMUNE|-1
783|publ Holding AB (myFC Hold.)|384516
784|26th Texa. Inves tment|269113
785|THE RBUICON EXECUTIVE EQUITY COMPE NSATION TRUST|3476
786|Pershing Secur. Canada Limited|159886
787|Actagro, LLC Inc|-1
788|WnNTEC S.A.|532429
789|Tool Event Support OHG|-1
790|CwMPRE Y COMPARE S A|-1
791|GV Treuh. iGmbH|144210
792|WH IHGH STREET Funds LIMITED|344243
793|Delawalla Ltd Inve., LLC|91342
794|nSAA|185833
795|SIHI.|-1
796|IRA SRL|-1
797|EPISO Inc 3 Forge 1 S.à r.l.|585113
798|Ferme SICAV de l'Abbaye de Scourmont|-1
799|SPVpfi HIGHFIELD LIMITED Inves tment|481809
800|"SEGAFREDO-ZANETTI S.P.A. (CON USO ALTERNATIVO DELLA Inc DENO MINAZIONE ABBREVIATAsegafredo S.P.A."")"|357634
801|Atlantia 1 ApS|503638
802|DL, Park|90391
803|OP CAPITAL Company AS|14215
804|Corp. Lxan Funding LIMITED IV LLC|-1
805|Fonda Ente rprise Pty Ltd|-1
806|EEAM SICAV - SRL|81390
807|SAEL|426707
808|Repak Holding AB|548974
809|Seneca Capital Company SLV, LP|-1
810|MetLifereinsurance Carolina of South Inc Company|461217
811|Lovett & Tharpe LLC, Inc.|549994
812|Allia nzGI Equity & Fund Income Funds Convertible|-1
813|APULIA LIMITED MORT GAGES N. 3 S.R.L.|-1
814|I India. LLC|-1
815|United Gasolinefund, LP|-1
816|Imhoff-Familienstiftung Holding|-1
817|Skagerakenergi Pensjonskasse|-1
818|PFCE Fico S.à r.l.|-1
819|Helma rabia GmbH & Co. KG|440928
820|ENVOL TRUST ESPACE|463650
821|STRATOS Inter nztional Mezzanine Fonds|469312
822|HAAR CZ sro|532160
823|STAG. Partnership, L.P.|-1
824|ZAGR. Capital I GPB HANDLUchemia SZADdKOWSKI|-1
825|TF aMthies Limited|246398
826|GM Just B.V.|183694
827|HHmb TRUST Holzf achzentrum|105850
828|SPECIALIZED SECURITY Holding PRODU CTS LIMITED|-1
829|HT qOVO Chrudim s.r.o.|-1
830|Msrs Inter.|-1
831|RRN Fund Aset of RRN Infrastructure I|276591
832|LUKAS TRAN. s.r.o.|634058
833|BELT., sro|561090
834|P.H. VS Poland Funds sp. z o.o.|427900
835|ZNZ Pelhř. s.r.o.|173934
836|Scanwel Investment Commodities SA|-1
837|PROET TOOLS a.s.|-1
838|NIG Direct - Borsa Protetta Agosto|141956
839|CASAGRANDE JOSE'|127897
840|SERVICE TRAiDING & INTERNATIONAL S.R.L.|-1
841|AdderaCare AB|559292
842|LES DE HOTELS|-1
843|Domiinon Capital GmbH LLC|-1
844|SOUTH EAST ESSEX FUNDCilimited|23760
845|BA TOBACCO COCOORDINAION CENTRE OF L.P. CO-COORDINATION CENTRE|399824
846|Stadt Heideck|-1
847|ESEU SRL|442045
848|Double Equity H LT|1074
849|Ripox A/S|541905
850|XXIII Funds|-1
851|"UAB Fund ""GREEN OUTS."""|435029
852|HC  HANBURY 1938 SETTLEMENT|-1
853|Fund Alternative Strategiesmesirow, L.P.|488012
854|TRAIT D'UNION|-1
855|BOP (99 BISH OPSGATE) S.À R.L.|267362
856|Nilkheim Pakethallegmbh|288824
857|O.M.C. COLLA RDA S.R.L.|-1
858|Goodstone Investments td.|536034
859|Inc Holdi. TO.|460923
860|Innocap Inter nationcl Oy Ab|495563
861|Infa. SC SPRL|98031
862|"""DI DE eGV & C. S.N.C."""|-1
863|THE BARNET BUIL DERS (AMKA) LTD1985) EXECUTIVE BENEFIT PLAN|252893
864|Tranåsaktiebolag Enegri|495166
865|EAST OF INDIA.|528100
866|CURTIDOS GyAR DIOLA SL|166954
867|LMMconsult Inves. SCS|75028
868|Wiltsche Fördersysteme Co. KG|502634
869|FID 1 (Irel.|191629
870|ST DE OHJD|322700
871|CM, LLC|507600
872|TRUST BRAD BURY Holding WILL THE|331203
873|SMURFIT KAPPA PARTI. DO BRASIL LTDA|102614
874|COObE & PARTNERS ACCOUNTANTS TRUST|581995
875|Funds Syanley Investment Morgan - US Advantage Fund|417377
876|Stich. vman de Heilige Jozef|592939
877|Mazowiecki Lotniczy Warszaa Modlin Sp. z o.o.|-1
878|RGI Limied.|-1
879|welivit Italiasolar Investment srl|-1
880|William Penn LIC of New York|70898
881|aMrke. GASllc|480947
882|HILFSGEMEINSCHAFT DER rFunds BLINDEN UND ÖSTERREICHS|-1
883|Best Emerging Limited MC|489201
884|Noble FAKF Inwestycyjny Zamknięty|558795
885|ABSO. INSIGHT FUNDS BROAD - INSIGHT PLCopportunities Fund FUND|-1
886|VALUE RETAIL MADRID SL|560151
887|Investmentsnicknish, LLC|300617
888|GAE|-1
889|MRS E A JUNIPER 1984 DISCRETIONARY LIMITED TRSUT|355085
890|Wohnen Deuts. Ltd|499457
891|pAs Holding|37448
892|MI-FONDS Inc G51|-1
893|Astr idplaza NV|109041
894|LLC Global Aire Center, Bel|482871
895|Twin Rivers Paper Compnayinc.|395010
896|7330 Juliefrancis, LA, LLC|588309
897|ENGIE Global Gas Holding Nederland B.V.|324589
898|Apollo Credit Master Ltd Fund.|371554
899|KP NV - Commo idties|472985
900|Dipasa Holding Europe B.V.|357305
901|Nolasol Fastighets AB|318692
902|Dr. SC vDS|627470
903|Prop. & Investments, LLC|641077
904|EaTABL. R.FILLIERE|423065
905|COMPA. LIMITED PARTICIPATION 5|78588
906|SOGEM - S.R.L.|-1
907|KARL AG|315897
908|SK RS Gesel lschaft Investment mbH|-1
909|LLOYDS BANK S.F. NOMINEES LIMITED|-1
910|CAUSALITY Holdings SL|-1
911|Seima Inves., S.L.|480845
912|HS EURO IG INCOME|-1
913|The Fund Sneddon Family Trust|-1
914|MK Mekanika Aktiebolag|-1
915|Maple 3P KO Pearl 175, LLC|-1
916|Golf Hotel Læsø A/S|-1
917|B-Built BV|-1
918|LL Bean, Inc.|-1
919|Scrap Partners Operating, LLC|251904
920|Builders Rein surance SA|242165
921|FONDO SAM RENTA VARIABLE 17 SA DE CV FONDO DE INVE RSION DE RENTA VARIABLE|24696
922|CC NewCo Capital Holding A/S|558993
923|JM APLAU, S.A.|512142
924|GS-GROUPE|553865
925|Redwood Diver. Equity Fund|-1
926|OLA 9 S.à r.l.|89093
927|PRUD. MARI GOLD WILL TRUST|372837
928|Kulj. Matti Janhunen Oy|401315
929|Matériaux Company BI.|456478
930|SPEIRS & JEFFREY LIMITED|194057
931|Standard Lvfe Investments GmbH Global SICAV II - MyFolio Multi-Manager III Fund|398920
932|DEUTSCHE LEASING |193444
933|MODEL MASTER SPA|481949
934|LLC Road, Busch|280991
935|OLEARIA CASA S.R.L.|605229
936|LvD|-1
937|TPS Of Great Britdain Ireland|592506
938|STRE Makter Fund Ltd.|65239
939|NARCIqSO S.R.L.|565746
940|Société Mondo |364760
941|Ltd Inves. Pte. Chembra Fund.|-1
942|coaching GmbH|-1
943|Kasselerfood Funds roducts, Inc.|478309
944|mART.NET S.R.L.|-1
945|macn. GmbH|125786
946|AH LIMITED Inc|-1
947|Yuanta Gold Futures Trust Fund|265792
948|COTHECenergetikai FELELŐSSÉGŰ KORLÁTOLT ÜZEMELTETŐ TÁRSA.|192440
949|ICAV Global Funds Prudential - ICAV Global Fund|162583
950|FONDATION BLEUE FLAMENGO|528985
951|GmbH OKD & Co. KG|610958
952|Enzian Privatstiftung Company|402426
953|HIBV II GmbH & Co. KG|45893
954|Fidelityfunds - Inst. Global Global Fcus Fund|-1
955|CQS European Principal Investment Fund I, SLP|224967
956|Holding Soilna SA|-1
957|Partners Filminc.|-1
958|VR ACTI TRUST S.R.L.|610783
959|504 Myrtle LLC Owner Resid ential|596665
960|Wintek SICAV Holdings Corpkration|-1
961|Managed Japan / Martin Holdings Currie Fund Hedge Japan Limited|-1
962|Armel lini Lins, Inc.|-1
963|Auto Bollbeheer BV|-1
964|GENERALPhART - GENERALPhART 1|590983
965|Midlin N.V.|588304
966|Atlas Portfolio Select SPC for and on behalf of its Sgregated Portfolio277|-1
967|The Silver and Land GmbH Settl ement|642037
968|CAVI RODA S.R.L. IN LIQUIDAZIONE|-1
969|Atla sportfolio Select SPC afa on behalf of its Segregated Port. 176|45506
970|Lavian Global Osuuspankki|38978
971|HOME LOmNSinc.|-1
972|PF NATIO ACTIONS Limited|358713
973|Mauhan Beheer B.V.|71599
974|CJC Shatt., LLC|624518
975|HBG|-1
976|CANALON Inc SICAVinversiones, S.A.|-1
977|Spicer Ayra cardan SA|-1
978|Djurgårdsstadens Fastigheter Inc AB|-1
979|TEXTURA -S.P.A.-|251256
980|Concorde USD PB2 Alapok Alapja|-1
981|VARENNE Capital|395521
982|FITT.|-1
983|Teles. S.p.A.|-1
984|Resource Energyoperating Equity cLLC|-1
985|Worldview Investment EOF Capital - EOF Capital|-1
986|BEG, FI|345209
987|F&C LDI FUND - NOMINAL SWAP LDI 2 SG2S-FUND|606096
988|Cint. Art Inc.|-1
989|Serviscentrum Holding Vsyo čina sro|88860
990|Tampereen Global Puutarha-Center Oy|-1
991|GCE Holding LLC AB|93855
992|City of Newtron Trust|200111
993|ECOATURA DESIGN, SL|132434
994|J.W. Turkenburg Holding Funds B.V.|-1
995|Trinity FUND Towers South PL Asso.|195925
996|Kapitalforeningen Inst. Inve stor - Asiatiske cap SMID aktiter|587254
997|Emerald xPerformance Materials, LLC|138445
998|THE NM MCS|204529
999|E-Power Bikes AB|56274
1000|MEVALCO Trust (FINE FOODS FROM LIMITED|-1
1001|Eichner Verwa ltungs-GmbH|192809
1002|1737 oLLC|172478
1003|UBS (Lux) Bond SICAV - Emer. Markets FUND Bonds USD)|441617
1004|Stich. Wooninc.|510125
1005|CNOBELTS S.A.|-1
1006|MERLINPEX KERESKEDELMI FUND ÉS SZOLGÁLTATÓ KORL. TÁRSASÁG|487095
1007|Security Bank|326182
1008|AS Bekleidungswerk GmbH|1089
1009|VALBRUNAcanada LTD.|338148
1010|RMZm HUNG AROTON|-1
1011|Johnson Eelc. AG|373733
1012|Feuerwehr Bludenz Holdings|543068
1013|Five The – Global EE|-1
1014|SRL Fund ENREGY ECO ADVANCED|507436
1015|Cloudweb, Inc.|187409
1016|Kulturstiftung des Landes Baden GmbH-Württemberg|137872
1017|Private Equity Company Multi fund Fundusz Inwes. Zamknięty|241878
1018|Partn., Cattlemen|125976
1019|ConTeyor Iwternational NV|355207
1020|SOURCE HL|131187
1021|2513 58th Street Inves tment Propertyllc|196013
1022|FARINA RAIMONDO|-1
1023|Sabre 1, WL|-1
1024|NOTHING ELSE S.R.L.|100487
1025|Trust UK Investment Holding VFMC|166049
1026|Poland TRUST Optical Sp. z o.o.|236245
1027|CG Entertainment Trust|42893
1028|KV&H Verlag Company mbH|363769
1029|Stron. ETF Trust - CWA Income ETF|495595
1030|W. J. & J. RGEEN|-1
1031|Bikb ergen Limited S.à rl|371211
1032|S.Å.S. Viborg xApS|387297
1033|DES TERRIERS|639344
1034|Seven Oaks Phase II Investors LLC|-1
1035|ACO Trust INVEST AS|46510
1036|K & F Consult ApS GmbH|-1
1037|Avalon Reserveltd GmbH.|291083
1038|HOVEDGADEN HEDHEUSENE, 2640 440|425441
1039|High Pointe Plaza, Ltd.|-1
1040|JOHNSON NIC Holding.|368398
1041|Co. ISS.|93471
1042|MARSHALL WACE INVES TMENT TOPS CHINA FUND|112476
1043|Stephen C. Patte rson Exempt Trust|41592
1044|Epsidel Company AB|39377
1045|Compartment Credit S.A. - Universal Euro. Lonas|285225
1046|caomp onents LLC GmbH|418677
1047|Mutual Funds, ITHG All-Asset Fund|-1
1048|HSBC GLOBAL INVESTMENT FUNDS - MANAGED SOLUTONS Ltd - ASIA FOCUSED CONSERVATIVE|327903
1049|ML LLC FW|590114
1050|BANES Capital DE PROP IEDADES SA|579289
1051|LMFM Natizonal Capital.|459255
1052|AR Indu strier|-1
1053|THE BERNARD HUGHES FURBS|72740
1054|BlackRock Strateaic Funds - BlackRock Fund of iShares - Cons.|595783
1055|GPS + Co. KG|348651
1056|IZIUM GOUP|-1
1057|Mask. Ernst Agil TxUST Knøvls Fond|159853
1058|ROYAL BGL SERV ICES|-1
1059|hVIRTUS IL|323695
1060|ALTO LAGO S.R.L.|160472
1061|Multi ManagerTrust Holding (MGS|-1
1062|CVC CREDIT PARTNERS EUROPEAN CLO MANAGEMENT LLP|620077
1063|I RENDIMIENTO EFECT aVO, FI|518516
1064|Tank LIMITED Managementservices Pty Limited|153520
1065|Provalve Armaturen GmbH & Co. KG|557698
1066|Cust. Fund BBA|586825
1067|Inabata Europe GmbH|74241
1068|RCI Custom.|-1
1069|PREVISORAbilbaina SEGUROS SA|218111
1070|Corilus SA/NV|125695
1071|Re Insurance Inves tment S.A. uLxembourg|-1
1072|ETABL. GUlYON|50573
1073|Alteralia Debt Fund FIL|475798
1074|AGP Investment|-1
1075|NORDC. Holding 3 FG & Co. KG|157554
1076|Lyndex-Nikken, Inc.|-1
1077|Ivestments Marsopa Limited|571241
1078|Incoke Strategic Manulife Trust|296279
1079|Vision LIMITED Properties, L.L.P.|-1
1080|Flextronics International Sweden AB|-1
1081|THE ROYAL STIM SONtrust|-1
1082|Neonet Ltd Securities AB|-1
1083|GlobalReach Multi-Strat. Investment Fund plc - Graham Tactical Trend (Financials) UCITS Fund|31890
1084|LGL|282973
1085|Sil CTA Fund Limited|293215
1086|Cp Inc Gobal |253224
1087|YOU INVEST solid|203696
1088|Westdeutscher DD GmbH Global & Co. KG|383264
1089|P. Chmi elewski Beheer BV|-1
1090|Precious Metals U.S., Inc.|467606
1091|SiP Company S.A.|330622
1092|Realty Colilns 100 LLC|288502
1093|HEB-Invest 1 AB|228429
1094|Salzgitter International Smtahl GmbH|-1
1095|tal 50-Generationsfond|247311
1096|Aber eeen BH|50507
1097|CONTI. AUTOM OBILES|241971
1098|MILLSpeaty PLC|251361
1099|Berlinerverein Börse e. V.|-1
1100|Fidurhône SA|416786
1101|JSS Investmentfonds - JSS EquiSar - Glwbal|-1
1102|CRC FL|333809
1103|S.R.L. - IN ICSL Limited|179879
1104|Claes son & Partners AB|275851
1105|AXA WORLD FUNDS - FRAML. GLOBAL HIGH INCOME|336747
1106|THEreid FT|372148
1107|V1 SA|53733
1108|Hills Sienna, L.L.C.|262067
1109|LIMITED & WIDE FAR|631320
1110|PENSIOEN OPBOUW - PENSIOEN OPBOUW2052-2054|386361
1111|GERMAN MITT. FUND|605608
1112|Kath Holdings. Kirchenstiftung, Reichlkofen|-1
1113|CHAI DES|154298
1114|ES FgUND Equity|-1
1115|Ctiy of Bonne Terre|-1
1116|Metaxa Trust|500741
1117|AT & S Austria Technologie & Systemtechnik Akti engesellschaft|-1
1118|Julius Special Funds - Smart Equity UCITS EE Markets|469590
1119|FER.CO. S.R.L.|635069
1120|MC Equit ies, LLC|-1
1121|CA TRAFFIC LIMITED Invesfment|-1
1122|Big Star Limited Sp. z oo|430415
1123|Jentzen Chris. Butikssupport AB|93980
1124|HONGKONG AND Equity SHANG HAI BANKING CORPORATION LMIITED -THE-|470661
1125|"TMS ""Seat urbot"" GmbH & Co. KG"|371350
1126|MUGC/Euro Corporate Bond Fund LIMITED|373140
1127|Silber Birmingham Isnc, L.L.C.|182747
1128|Direxion Daily Fund cETF Trust - Direxion Shares Southkorea Bear 3X Daily Fund|471046
1129|Cahay Inve. Asset MCL|132417
1130|AMICUSHORIZON GLF|-1
1131|M E ML SETTLEMENT Ltd|-1
1132|SCARA MAGLI Global REMO|260476
1133|BOLbEM 2 SRL|591734
1134|Deuts. Bankspears/LIFERs Series DBE-243|-1
1135|Colross I, LLC|370134
1136|MONETARY ELLIP. FUND|472916
1137|Traktören i Umeå AB|433242
1138|Jacksonville Jaguars, LC|29142
1139|Stiftung CSI-Schweiz|363937
1140|alesunds Dampbakerieiendom Investment AS|-1
1141|WILKO LIMgITED RETAIL Funds|389774
1142|Ncyon AB|-1
1143|VACUT EST Capital KIMA S.R.L.|-1
1144|ZygoLOT GmbH Company|-1
1145|C&C II Florida Success Capital, LLC|208091
1146|ST7 Holding AB|-1
1147|GI-100-NFB-1P|443095
1148|Schr. UK Equity Fund|-1
1149|Lasten syöpä säätiö Global Väre sr|189021
1150|UBS (Strategy Fundblaanced (EUR)|-1
1151|Stiftung zur des sozialer und kultureller Zwecke im Verwaltungsgebiet Förderung LandschaftsverbanFörderung Rheinland|195566
1152|Thing5 LLC|558528
1153|PTUW Ltd|41902
1154|AZIENDA gGRI. DI RUBINO LUIGI Company|481057
1155|BENI Inc IN TRUST S.R.L.|376530
1156|GuIORGI FRANCESCA FOTI MARIA|161647
1157|THE VITEC GROUP PLC Inves tment.|563034
1158|THES., INC.|226231
1159|BOUYG UES CONFIANCE 5|122606
1160|Kath. St. Ottonürbnerg|522757
1161|B PCFH GROWTH LIMITED W4|578145
1162|Portfolio Fund SPC - Segre. Penso 11 (N2)|-1
1163|APFRE INTERNACIONAL COMPAÑÍA Equity ASISTENCIA DE SEGUROS Y REASEGUROS, S.A.|423265
1164|TROUW (UK) LIMITED LLC|423600
1165|CHINGU INVER. SL|-1
1166|SCOTTISH WIDOWS TRAKCER AND SPECIALIST INVE. FUNDS ICVC - EMERGING MARKETS FUND|295042
1167|CRyEDIT AGRI. LEASINGfactoring|478807
1168|3G sNatural Resou rces Fund LP|-1
1169|KAM FOODservice SL|503064
1170|ORIGINAL LIMITED SERVICIOS FINANCIEROS, S.L.|-1
1171|Nort. Litefg Ltd|-1
